"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6400994";1;4;0.075544766757756;1.74829380473009;0.00889289519493905;0.0943021484110465;0.155771470308537;0.605387804482183;0.600000000000364;0.0300000000000011;1.45999999999913
"6401005";1;0;0.0705163287072402;3.65189343973983;0.00748562265817909;0.0865194929375981;0.145863423240371;0.593154137038324;0.609999999999673;0.00999999999999091;1.48999999999978
"6401005";1;1;0.0650128205819921;3.61072732379105;0.00639310475497754;0.0799568931048321;0.145863423240371;0.548162735582241;0.610000000000582;0;1.30000000000109
"6401005";1;2;0.0661095447921482;3.62298033796504;0.00654016257722407;0.0808712716434215;0.145863423240371;0.554431466414662;0.670000000000073;0.0200000000000102;1.07999999999993
"6401005";1;3;0.0668448291449797;3.67413429761825;0.00654758846425625;0.0809171703920512;0.145863423240371;0.554746135765005;0.619999999999891;0;1.44000000000051
"6401005";1;4;0.0682186178941767;3.64889716176847;0.00663947110027413;0.0814829497519213;0.145863423240371;0.558624965339282;0.640000000000327;0.0300000000000011;1.17000000000007
"6401855";1;0;0.0495294163959764;3.19203576831705;0.00380078586532023;0.0616505139096198;0.114990066504106;0.536137735927115;0.640000000000327;0.00999999999999091;1.23999999999978
"6401855";1;1;0.0522044455822455;3.22029315419982;0.00411713218893631;0.0641648828327171;0.114990066504106;0.558003702262629;0.640000000000327;0;1.28000000000065
"6401855";1;2;0.0508223835612283;3.01040648562501;0.00387464410339682;0.0622466392939958;0.114990066504106;0.541321882719088;0.699999999999818;0.0200000000000102;1.35000000000036
"6401855";1;3;0.0498291837105038;3.09658460941487;0.00386929792310494;0.0622036809449806;0.114990066504106;0.540948299588638;0.600000000000364;0.0199999999999818;1.04999999999927
"6401855";1;4;0.0504944365996113;3.03100654087946;0.0039142566088739;0.0625640200824236;0.114990066504106;0.544081954072003;0.589999999999236;0.0100000000000193;1.05999999999949
"6402214";1;0;0.117816071687045;3.63329999960247;0.0207781340135766;0.144146224416655;0.269945364500927;0.533982958674438;0.699999999999818;0.0199999999999818;1.1200000000008
"6402214";1;1;0.129830741403387;3.92321801101912;0.0237790448405949;0.154204555187565;0.269945364500927;0.571243575427411;0.700000000000728;0.0300000000000011;1.3700000000008
"6402214";1;2;0.128883055797633;3.93277726432209;0.023454600616168;0.153148949118719;0.269945364500927;0.567333132027881;0.619999999999891;0.0100000000000193;1.32999999999993
"6402214";1;3;0.127253935364135;4.08882516241651;0.0238087745322905;0.15430092200726;0.269945364500927;0.571600561811945;0.609999999999673;0;1.05999999999949
"6402214";1;4;0.13011993331734;4.12103593397138;0.0249742482241492;0.158032427761359;0.269945364500927;0.585423750667207;0.679999999999382;0.0199999999999818;1.39000000000124
"6406085";1;0;0.122956497208642;4.30939771836258;0.022620588495817;0.150401424513922;0.259170744246755;0.580317909535059;0.670000000000073;0.0200000000000102;1.44000000000051
"6406085";1;1;0.146696868424399;4.63007216386819;0.0276663857948532;0.166332155023775;0.259170744246755;0.641785999060957;0.660000000000764;0.00999999999999091;1.27999999999884
"6406085";1;2;0.144440690673415;4.42397997714365;0.0260947043580859;0.161538553782327;0.259170744246755;0.623290079487242;0.6200000000008;0.0200000000000102;1.29000000000087
"6406085";1;3;0.147679828937636;4.39611282359729;0.0268943549716001;0.163994984592823;0.259170744246755;0.632768119987664;0.609999999999673;0;1.36999999999898
"6406085";1;4;0.140552593188827;4.15848208694118;0.0243397369081285;0.156011976809886;0.259170744246755;0.601966002232676;0.710000000000036;0;1.5
