Explotacion;Localidad;Punto servicio;Contrato;Cliente;NIF/NIE;Estado;Fecha Estado;Fec. Caducidad;T. Gestion Deuda;Compl. Direccion;Categoria;Tipo contrato
EMUASA-MURCIA;CHURRA;REINA SOFIA SN-JA;9.164.347;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;01/09/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;LOS DOLORES;MAESTRO AZORIN GARCIA SN-JA;9.164.349;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/08/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;LOBOSILLO;ONESIMO REDONDO SN-JA;9.164.356;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/08/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;CHURRA;SAN ISIDRO SN-JA;9.164.360;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;01/09/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;SAN GINES;AV.SAN GINES SN-JA;9.164.365;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/08/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;ABENARABI SN-JA;9.164.367;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;11/08/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;LA ARBOLEJA;JR.DEL MALECON SN BOCA CARGA-BR;9.197.148;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/11/2014; ;AYT;FRT C/ JUAN DE LA CIERVA;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;ECHEGARAY SN BOCA CARGA-BR-RIEGO;9.197.671;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/11/2014; ;AYT;PZA ROMEA;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;LOS DOLORES;AV.DE LOS DOLORES SN B. CARGA-1;9.197.774;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;LA ALBATALIA;JOAQUIN SOLER SERRANO SN BOCA CARGA-BR-1;9.197.829;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;PUENTE TOCINOS;JARDIN ALJADA SN BOCA CARGA-BR-RIEGO;9.200.088;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;ALQUERIAS;AV.FRANCISCO JOSE VICENTE SN BOCA CARGA-BR-1;9.206.742;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT;FTE C/ CIPRESES;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;CHURRA;PEREZ GALDOS SN BOCA CARGA-BR-1;9.206.749;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;NONDUERMAS;CI.PARRAGAS SN BOCA CARGA-BR-1;9.206.753;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;SANGONERA LA SECA;AV.COLON SN BOCA CARGA-BR-1;9.206.757;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;CORVERA;AGUSTIN VIRGILI SN BOCA CARGA-BR-1;9.206.760;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;SUCINA;DEL ALBA SN BOCA CARGA-BR-1;9.206.763;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/11/2014; ;AYT;ESQ C/ VISTA DE LEVANTE;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;AUDITORIUM SN BOCA CARGA-BR-1;9.207.586;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/11/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;BENIAJAN;JOSE ORTIZ GARCIA SN BOCA CARGA-BR-RIEGO;9.210.767;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;PASOS DE SANTIAGO SN BOCA CARGA-BR-1;9.210.769;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;PUENTE TOCINOS;AV.DEL ROCIO SN BOCA CARGA-BR-RIEGO;9.210.772;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;ALGEZARES;PEPE SERNA SN BOCA CARGA-BR-1;9.210.774;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;EL PUNTAL;AV.SEVERO OCHOA SN BOCA CARGA-BR-1;9.210.778;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;COBATILLAS;AV.DE ALICANTE SN BOCA CARGA-BR-1;9.210.781;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;14/10/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;LOBOSILLO;CR.BALSAPINTADA SN JA-JA;9.225.645;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;24/10/2014; ;AYT;LOS URREAS;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;CHURRA;CC.NUEVA CONDOMINA SN CF-R;9.236.534;REAL MURCIA CF  SAD;A30016315;ALTA;05/01/2017;04/01/2018;-;ESTADIO FUTBOL; ;APB LOCALES E INDUSTRIAS
EMUASA-MURCIA;GARRES Y LAGES;SIERRA DE COLUMBARES SN JARDIN-JA;9.237.098;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;15/12/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;ESPERANZA SN JARDIN-JA;9.237.112;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;20/11/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;CARRASCOY-LA MURTA;PL.DE LA CRUZ SN FUENTE-JA;9.237.144;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;21/11/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;SIERRA DE PEÑARRUBIA SN JARDIN-JA;9.237.180;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;20/11/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;CASILLAS;TIO PITUSO SN JARDIN-JA;9.237.237;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;10/12/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;NAVEGANTE MACIAS DEL POYO SN JARDIN-JA;9.237.283;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;20/11/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;MIGUEL DE UNAMUNO SN JARDIN-JA;9.237.366;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;20/11/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;MURCIA;ESCRITOR FERNANDEZ DELGADO SN JARDIN-JA;9.238.492;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;15/01/2015; ;AYT;JARDIN CALLEJON DEL CONDE;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;ALJUCER;AV.PALMAR SN HUERTO-G;9.246.461;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;23/01/2015; ;AYT;HUERTO DE OCIO;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;LOBOSILLO;AV.MIGUEL ANGEL BLANCO SN JARDIN-JA;9.246.718;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;09/12/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;ALJUCER;AIRE SN JARDIN-JA;9.246.722;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;09/12/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;SANGONERA LA VERDE;HERNAN CORTES SN JARDIN-JA;9.246.940;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;12/01/2015; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
EMUASA-MURCIA;LOBOSILLO;RIO GUADALQUIVIR SN JARDIN-JA;9.246.953;AYUNTAMIENTO DE MURCIA;P3003000A;ALTA;09/12/2014; ;AYT; ;Municipal;ALTA AYUNTAMIENTO JARDIN POTABLE
