OBJECTID,ZR_ID,ZR_ARTIFIC,ZR_NOMBRE,ZR_SUPERFI,ZR_COMENTA,ZR_FIABILI,ZR_NUM_EXP,DOC_ADJ,N_tx,ID_EXPLOTA,OBJECTID2,USU_ALTA,FEC_ALTA,USU_MODIF,FEC_MODIF,IDPART,CAPA_CAD,Emu_OBJECT,CT_ID,CT_INSTAL,CT_CATEG,GNR_NUM1,GNR_NUM2,GNR_NUM3,GNR_TXT1,GNR_TXT2,GNR_TXT3,COD_MUNI,COD_SIT,ZR_ID_SUMI,ZR_COD_LOC,ZR_SUMINIS,AGIS_Etiqu,ID_AGIS,ID_GA,FEC_RECEP,SHAPE_STAr,SHAPE_STLe,Poligonos
"27233",AQ002,N,,0.00000000000,,P,"464368",N,"5","0","5166",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5166","2183123","5166","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,150.82812500000,58.55468437760,"1"
"27234",AQ002,N,,0.00000000000,,P,"464368",N,"5","0","5167",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5167","2183123","5167","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,166.81884765600,60.80708203550,"1"
"27235",AQ002,N,,0.00000000000,,P,"464368",N,"5","0","5168",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5168","2183123","5168","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,111.70263671900,57.73094180340,"1"
"27236",,N,,0.00000000000,,P,"2011",N,"22","0","5170",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5170","2206971","5170","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,462.01513671900,129.35511585500,"1"
"27237",,N,,0.00000000000,,P,"2011",N,"22","0","5172",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5172","2206971","5172","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,333.69970703100,86.89461529620,"1"
"27238",,N,,0.00000000000,,P,"2011",N,"22","0","5173",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5173","2206971","5173","0","0",,210329.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,47.11889648440,35.03705853230,"1"
"27239",GT008,N,,0.00000000000,,P,"2011",N,"22","0","5175",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5175","2206971","5175","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,29.83520507810,31.27244421580,"1"
"27240",GT008,N,,0.00000000000,,P,"2011",N,"22","0","5176",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5176","2206971","5176","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,21.96704101560,36.75977923350,"1"
"27241",GT008,N,,0.00000000000,,P,"2011",N,"22","0","5177",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5177","2206971","5177","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,21.62475585940,34.23359433830,"1"
"27242",GT008,N,,0.00000000000,,P,"2011",N,"22","0","5178",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5178","2206971","5178","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,6.29687500000,10.30466723860,"1"
"27243",GT008,N,,0.00000000000,,P,"2011",N,"22","0","5179",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5179","2206971","5179","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,27.84887695310,49.97130041590,"1"
"27244",GT008,N,,0.00000000000,,P,"2011",N,"22","0","5180",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5180","2206971","5180","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,24.68457031250,34.45258271680,"1"
"27245",GT008,N,,0.00000000000,,P,"2011",N,"22","0","5181",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5181","2206971","5181","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,33.80957031250,41.23023669790,"1"
"27246",GT005,N,,0.00000000000,,P,"2011",N,"22","0","5183",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5183","2184203","5183","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,25.09179687500,29.71938702730,"1"
"27247",GT005,N,,0.00000000000,,P,"2011",N,"22","0","5184",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5184","2184203","5184","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,26.13012695310,30.08056240610,"1"
"27248",GT005,N,,0.00000000000,,P,"2011",N,"22","0","5185",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5185","2184203","5185","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,30.55297851560,33.74921376970,"1"
"27249",GT005,N,,0.00000000000,,P,"2011",N,"22","0","5187",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5187","2184203","5187","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,29.08251953130,31.62779544080,"1"
"27250",GT005,N,,0.00000000000,,P,"2011",N,"22","0","5188",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5188","2184203","5188","0","0",,210330.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,22.16625976560,58.14521512890,"1"
"27251",SJ003,,,0.00000000000,,P,"2011",,"60","0","5232",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5232","2186929","5232","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,135.04833984400,68.03964209600,"1"
"27252",SJ003,,,0.00000000000,,P,"2011",,"60","0","5233",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5233","2186929","5233","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,141.55517578100,68.44244322560,"1"
"27253",SJ003,,,0.00000000000,,P,"2011",,"60","0","5234",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5234","2186929","5234","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,171.22485351600,77.00843560200,"1"
"27254",SJ003,,,0.00000000000,,P,"2011",,"60","0","5235",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5235","2186929","5235","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,162.17187500000,71.48493182920,"1"
"27255",AG011,,,0.00000000000,,P,"2011",,"3","0","5364",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5364","2182712","5364","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,19.63476562500,31.85863075080,"1"
"27256",AG001,,,0.00000000000,,P,"2011",,"3","0","5365",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5365","2182749","5365","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,170.91625976600,55.02469397950,"1"
"27257",AG001,,,0.00000000000,,P,"2011",,"3","0","5366",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5366","2182749","5366","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,143.78222656300,55.04865079120,"1"
"27258",AG001,,,0.00000000000,,P,"2011",,"3","0","5367",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5367","2182749","5367","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,200.07739257800,76.06451972510,"1"
"27259",,,,0.00000000000,,P,"2011",,"3","0","5396",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5396","2210121","5396","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,142.78295898400,50.67581595530,"1"
"27260",AG008,,,0.00000000000,,P,"2011",,"3","0","5397",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5397","2210121","5397","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,357.70654296900,88.65410768630,"1"
"27261",AG008,,,0.00000000000,,P,"2011",,"3","0","5398",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5398","2123625","5398","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,21.69360351560,18.75092888860,"1"
"27262",AG008,,,0.00000000000,,P,"2011",,"3","0","5399",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5399","2123625","5399","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,32.32226562500,36.36082545830,"1"
"27263",AG008,,,0.00000000000,,P,"2011",,"3","0","5400",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5400","2123625","5400","0","0",,210331.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,82.28613281250,40.01308129630,"1"
"27264",AG015,,,0.00000000000,,P,"2011",,"3","0","5401",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5401","2214412","5401","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,757.82714843800,236.78152265700,"1"
"27265",AG015,,,0.00000000000,,P,"2011",,"3","0","5402",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5402","2214412","5402","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,504.87622070300,146.80390383700,"1"
"27266",AG015,,,0.00000000000,,P,"2011",,"3","0","5403",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5403","2214412","5403","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,410.23706054700,127.04520421400,"1"
"27267",AG015,,,0.00000000000,,P,"2011",,"3","0","5404",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5404","2214412","5404","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,425.95190429700,88.51466065000,"1"
"27268",AG015,,,0.00000000000,,P,"2011",,"3","0","5405",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5405","2214412","5405","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,266.88403320300,82.64977098180,"1"
"27269",AG015,,,0.00000000000,,P,"2011",,"3","0","5406",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5406","2214412","5406","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,71.64526367190,48.23102465470,"1"
"27270",AV004,S,,0.00000000000,,P,"2011",N,"26","0","5412",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5412","2206763","5412","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,49.45336914060,24.96064129580,"1"
"27271",AV002,S,,0.00000000000,,P,"2011",N,"26","0","5413",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5413","2146902","5413","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,35.23901367190,50.19382478370,"1"
"27272",AV002,S,,0.00000000000,,P,"2011",N,"26","0","5414",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5414","2146902","5414","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,62.18457031250,72.06141551510,"1"
"27273",AV001,N,,0.00000000000,,P,"2011",N,"26","0","5415",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5415","2184394","5415","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,9.61401367188,24.01489247930,"1"
"27274",AV001,N,,0.00000000000,,P,"2011",N,"26","0","5416",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5416","2184394","5416","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,10.88891601560,25.68134429480,"1"
"27275",AV001,N,,0.00000000000,,P,"2011",N,"26","0","5417",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5417","2184394","5417","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,9.14233398438,22.25919327720,"1"
"27276",AV001,N,,0.00000000000,,P,"2011",N,"26","0","5418",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5418","2184394","5418","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,57.26245117190,43.81673864490,"1"
"27277",AV001,N,,0.00000000000,,P,"2011",N,"26","0","5419",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5419","2184394","5419","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,6.25488281250,10.02106588690,"1"
"27278",AV001,N,,0.00000000000,,P,"2011",N,"26","0","5420",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5420","2184394","5420","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,6.25170898438,10.01822389390,"1"
"27279",AV001,N,,0.00000000000,,P,"2011",N,"26","0","5421",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5421","2184394","5421","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,68.87646484380,49.43844779050,"1"
"27280",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5422",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5422","2186131","5422","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,13.46557617190,21.66329342230,"1"
"27281",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5423",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5423","2186131","5423","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,30.15527343750,32.07020747550,"1"
"27282",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5424",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5424","2186131","5424","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,44.01245117190,31.01756720550,"1"
"27283",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5425",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5425","2186131","5425","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,51.24340820310,30.09685638930,"1"
"27284",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5426",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5426","2186131","5426","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,66.65991210940,41.61055939830,"1"
"27285",SU001,N,,0.00000000000,,P,"2011",N,"48","0","5427",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5427","2186131","5427","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,84.36889648440,50.34244210910,"1"
"27286",,N,,0.00000000000,,P,"2011",N,"48","0","5430",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5430","2186131","5430","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,84.79809570310,125.93670049600,"1"
"27287",,N,,0.00000000000,,P,"2011",N,"48","0","5431",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5431","2186131","5431","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,10.53125000000,19.40400006480,"1"
"27288",,N,,0.00000000000,,P,"2011",N,"48","0","5432",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5432","2186131","5432","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,54.30004882810,87.67515383260,"1"
"27289",,N,,0.00000000000,,P,"2011",N,"48","0","5433",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5433","2186131","5433","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,4.99291992188,9.51672460901,"1"
"27290",,N,,0.00000000000,,P,"2011",N,"48","0","5434",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5434","2186131","5434","0","0",,210407.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,50.94189453130,38.29402463500,"1"
"27291",,N,,0.00000000000,,P,"2011",N,"48","0","5435",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5435","2186131","5435","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,Propuesta eliminación,Lote 1,,,,"0",,,,,0.00000000000,307.49072265600,84.67122143260,"1"
"27292",SU006,N,,0.00000000000,,P,"2011",N,"48","0","5436",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5436","2208114","5436","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,898.43774414100,134.91779190200,"1"
"27293",SU006,N,,0.00000000000,,P,"2011",N,"48","0","5437",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5437","2208114","5437","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,446.34692382800,108.38749073600,"1"
"27294",SU006,N,,0.00000000000,,P,"2011",N,"48","0","5438",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5438","2208114","5438","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,953.26733398400,136.95623384900,"1"
"27295",SU006,N,,0.00000000000,,P,"2011",N,"48","0","5439",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5439","2208114","5439","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,754.70898437500,112.23258536400,"1"
"27296",SU006,N,,0.00000000000,,P,"2011",N,"48","0","5440",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5440","2208114","5440","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,472.65039062500,86.25530122450,"1"
"27297",SU006,N,,0.00000000000,,P,"2011",N,"48","0","5441",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5441","2208114","5441","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,774.53149414100,252.69296984100,"1"
"27298",,N,,0.00000000000,,P,"2011",N,"48","0","5442",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5442","2186131","5442","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,282.50585937500,509.99140665400,"1"
"27305",SJ001,,,0.00000000000,,P,"2011",,"60","0","5489",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5489","2186942","5489","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,25.77026367190,20.77496216070,"1"
"27306",SJ001,,,0.00000000000,,P,"2011",,"60","0","5490",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5490","2186942","5490","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,52.81127929690,32.87310762870,"1"
"27317",BE013,,,0.00000000000,,P,"2011",,"9","0","5583",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5583","2183319","5583","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,133.31616210900,48.98836206890,"1"
"27318",BE014,,,0.00000000000,,P,"2011",,"9","0","5584",llopez,20210416083800.00000000000,llopez,20210416084000.00000000000,"5584","2183319","5584","0","0",,210408.00000000000,0.00000000000,0.00000000000,POTABLE,,Lote 1,,,,"0",,,,,0.00000000000,87.53515625000,56.33014672740,"1"
